Season,RoundNumber,RoundName,Date,HomeFlag,Score1,Team1,Score2,Team2
1998,2,week02,1998-09-12,team1Home,52,Maine,28,New Hampshire
1998,2,week02,1998-09-12,team1Home,42,Marshall,12,Troy State
1998,2,week02,1998-09-12,team1Home,6,Memphis,14,Mississippi State
1998,2,week02,1998-09-12,team1Home,28,Michigan,38,Syracuse
1998,2,week02,1998-09-12,team1Home,45,Michigan State,23,Notre Dame
1998,2,week02,1998-09-12,team1Home,0,Mississippi,17,Auburn
1998,2,week02,1998-09-12,team1Home,41,Missouri,23,Kansas
1998,2,week02,1998-09-12,team1Home,20,Monmouth,42,Towson
1998,2,week02,1998-09-12,team1Home,35,Montana,45,Southern Utah
1998,2,week02,1998-09-12,team1Home,55,Morehead State,17,Butler
1998,2,week02,1998-09-12,team1Home,20,Morgan State,25,Bethune - Cookman
1998,2,week02,1998-09-12,team1Home,36,Murray State,31,Western Kentucky
1998,2,week02,1998-09-12,team1Home,10,Nevada - Las Vegas,52,Air Force
1998,2,week02,1998-09-12,team1Home,14,Nevada - Reno,26,Colorado State
1998,2,week02,1998-09-12,team1Home,39,New Mexico,36,Utah State
1998,2,week02,1998-09-12,team1Home,41,Nicholls State,26,Mississippi Valley State
1998,2,week02,1998-09-12,team1Home,14,Norfolk State,84,Florida A&M
1998,2,week02,1998-09-12,team1Home,24,North Carolina State,7,Florida State
1998,2,week02,1998-09-12,team1Home,0,North Texas,30,Texas Tech
1998,2,week02,1998-09-12,team1Home,41,Northeastern,7,Lafayette
1998,2,week02,1998-09-12,team1Home,38,Northern Arizona,16,Texas State - San Marcos
1998,2,week02,1998-09-12,team1Home,17,Northern Iowa,20,McNeese State
1998,2,week02,1998-09-12,team1Home,10,Northwestern,44,Duke
1998,2,week02,1998-09-12,team1Home,49,Ohio State,0,Toledo
1998,2,week02,1998-09-12,team1Home,27,Oregon State,17,Baylor
1998,2,week02,1998-09-12,team1Home,48,Penn State,3,Bowling Green
1998,2,week02,1998-09-12,team1Home,21,Purdue,19,Rice
1998,2,week02,1998-09-12,team1Home,17,Richmond,22,Massachusetts
1998,2,week02,1998-09-12,team1Home,22,Sacramento State,14,California Poly
1998,2,week02,1998-09-12,team1Home,3,Saint Francis - Pennsylvania,37,Duquesne
1998,2,week02,1998-09-12,team1Home,47,Samford,7,Austin Peay
1998,2,week02,1998-09-12,team1Home,12,San Jose State,17,Idaho
1998,2,week02,1998-09-12,team1Home,27,Siena,9,Sacred Heart
1998,2,week02,1998-09-12,team1Home,3,South Carolina,17,Georgia
1998,2,week02,1998-09-12,team1Home,51,South Florida,0,Valparaiso
1998,2,week02,1998-09-12,team1Home,14,Southeast Missouri State,21,Indiana State
1998,2,week02,1998-09-12,team1Home,35,Southern California,6,San Diego State
1998,2,week02,1998-09-12,team1Home,21,Southern Methodist,31,Tulane
1998,2,week02,1998-09-12,team1Home,22,Louisiana - Lafayette,24,Northwestern State
1998,2,week02,1998-09-12,team1Home,14,Stanford,31,Arizona
1998,2,week02,1998-09-12,team1Home,28,Temple,35,Akron
1998,2,week02,1998-09-12,team1Home,33,Tennessee State,21,Jackson State
1998,2,week02,1998-09-12,team1Home,7,Tennessee - Martin,36,Southern Illinois
1998,2,week02,1998-09-12,team1Home,28,Texas A&M,7,Louisiana Tech
1998,2,week02,1998-09-12,team1Home,9,Texas Christian,10,Oklahoma
1998,2,week02,1998-09-12,team1Home,26,Texas - El Paso,33,Oregon
1998,2,week02,1998-09-12,team1Home,35,Tulsa,20,Oklahoma State
1998,2,week02,1998-09-12,team1Home,45,Utah,22,Louisville
1998,2,week02,1998-09-12,team1Home,34,Villanova,31,Delaware
1998,2,week02,1998-09-12,team1Home,31,Virginia,19,Maryland
1998,2,week02,1998-09-12,team1Home,30,Wagner,42,San Diego
1998,2,week02,1998-09-12,team1Home,49,William & Mary,0,Virginia Military
1998,2,week02,1998-09-12,team1Home,45,Wisconsin,0,Ohio
1998,2,week02,1998-09-12,team1Home,14,Wofford,20,The Citadel
1998,2,week02,1998-09-12,team1Home,17,Wyoming,9,Montana State
1998,3,week03,1998-09-17,team1Home,30,Air Force,27,Colorado State
1998,3,week03,1998-09-19,team1Home,20,Alabama A&M,12,Mississippi Valley State
1998,3,week03,1998-09-19,team1Home,38,Alabama - Birmingham,6,Tennessee Tech
1998,3,week03,1998-09-19,team1Home,31,Albany,28,Monmouth
1998,3,week03,1998-09-19,team1Home,21,Alcorn State,41,Alabama State
1998,3,week03,1998-09-19,team1Home,35,Arizona,11,Iowa
1998,3,week03,1998-09-19,team1Home,34,Arizona State,15,North Texas
1998,3,week03,1998-09-19,team1Home,44,Arkansas,17,Southern Methodist
1998,3,week03,1998-09-19,team1Home,28,Arkansas State,24,Southwest Missouri State
1998,3,week03,1998-09-19,team1Home,20,Arkansas - Pine Bluff,21,Howard
1998,3,week03,1998-09-19,team1Home,37,Army,20,Cincinnati
1998,3,week03,1998-09-19,team1Home,19,Auburn,31,Louisiana State
1998,3,week03,1998-09-19,team1Home,21,Austin Peay,17,Dayton
1998,3,week03,1998-09-19,team1Home,33,Baylor,30,North Carolina State
1998,3,week03,1998-09-19,team1Home,42,Boise State,24,Portland State
1998,3,week03,1998-09-19,team1Home,31,Boston College,7,Temple
1998,3,week03,1998-09-19,team1Home,28,Brown,30,Yale
1998,3,week03,1998-09-19,team1Home,17,Bucknell,20,Fordham
1998,3,week03,1998-09-19,team1Home,13,Butler,0,Saint Francis - Pennsylvania
1998,3,week03,1998-09-19,team1Home,30,Canisius,2,Saint Peter's
1998,3,week03,1998-09-19,team1Home,6,Tennessee - Chattanooga,23,Troy State
1998,3,week03,1998-09-19,team1Home,25,Colorado,6,Utah State
1998,3,week03,1998-09-19,team1Home,24,Columbia,0,Harvard
1998,3,week03,1998-09-19,team1Home,35,Connecticut,27,Maine
1998,3,week03,1998-09-19,team1Home,14,Dartmouth,17,Pennsylvania
1998,3,week03,1998-09-19,team1Home,44,East Tennessee State,8,Virginia Military
1998,3,week03,1998-09-19,team1Home,7,Elon,17,Western Illinois
1998,3,week03,1998-09-19,team1Home,62,Florida State,13,Duke
1998,3,week03,1998-09-19,team1Home,34,Furman,24,Samford
1998,3,week03,1998-09-19,team1Home,13,Georgetown,12,Holy Cross
1998,3,week03,1998-09-19,team1Home,16,Georgia,9,Wyoming
1998,3,week03,1998-09-19,team1Home,45,Georgia Southern,10,Wofford
1998,3,week03,1998-09-19,team1Home,23,Hampton,10,North Carolina A&T
1998,3,week03,1998-09-19,team1Home,24,Houston,42,California - Los Angeles
1998,3,week03,1998-09-19,team1Home,3,Idaho State,6,Weber State
1998,3,week03,1998-09-19,team1Home,9,Illinois,35,Louisville
1998,3,week03,1998-09-19,team1Home,40,Iona,28,La Salle
1998,3,week03,1998-09-19,team1Home,38,Iowa State,0,Ball State
1998,3,week03,1998-09-19,team1Home,7,Jackson State,45,Florida A&M
1998,3,week03,1998-09-19,team1Home,10,Jacksonville State,7,Middle Tennessee State
1998,3,week03,1998-09-19,team1Home,30,James Madison,34,Villanova
1998,3,week03,1998-09-19,team1Home,63,Kansas,21,Illinois State
1998,3,week03,1998-09-19,team1Home,48,Kansas State,7,Texas
1998,3,week03,1998-09-19,team1Home,31,Kentucky,27,Indiana
1998,3,week03,1998-09-19,team1Home,14,Lafayette,16,Buffalo
1998,3,week03,1998-09-19,team1Home,21,Liberty,24,South Florida
1998,3,week03,1998-09-19,team1Home,77,Louisiana Tech,14,Louisiana - Lafayette
1998,3,week03,1998-09-19,team1Home,20,Marist,17,Fairfield
1998,3,week03,1998-09-19,team1Home,20,Miami - Florida,27,Virginia Tech
1998,3,week03,1998-09-19,team1Home,59,Michigan,20,Eastern Michigan
1998,3,week03,1998-09-19,team1Home,41,Minnesota,14,Memphis
1998,3,week03,1998-09-19,team1Home,37,Montana,14,California Poly
1998,3,week03,1998-09-19,team1Home,38,Navy,24,Kent State
1998,3,week03,1998-09-19,team1Home,28,New Mexico State,27,New Mexico
1998,3,week03,1998-09-19,team1Home,38,Norfolk State,26,Delaware State
1998,3,week03,1998-09-19,team1Home,21,Northeast Louisiana,10,Stephen F. Austin
1998,3,week03,1998-09-19,team1Home,10,Northern Arizona,41,California State - Northridge
1998,3,week03,1998-09-19,team1Home,10,Northern Illinois,24,Eastern Illinois
1998,3,week03,1998-09-19,team1Home,14,Ohio,21,East Carolina
1998,3,week03,1998-09-19,team1Home,35,Ohio State,14,Missouri
1998,3,week03,1998-09-19,team1Home,12,Oklahoma,13,California
1998,3,week03,1998-09-19,team1Home,42,Oklahoma State,23,Mississippi State
1998,3,week03,1998-09-19,team1Home,58,Oregon,3,San Jose State
1998,3,week03,1998-09-19,team1Home,13,Pittsburgh,20,Penn State
1998,3,week03,1998-09-19,team1Home,7,Prairie View,37,Southern
1998,3,week03,1998-09-19,team1Home,6,Princeton,0,Cornell
1998,3,week03,1998-09-19,team1Home,35,Purdue,7,Central Florida
1998,3,week03,1998-09-19,team1Home,17,Rhode Island,20,Richmond
1998,3,week03,1998-09-19,team1Home,14,Rice,23,Northwestern
1998,3,week03,1998-09-19,team1Home,8,Sacred Heart,40,Wagner
1998,3,week03,1998-09-19,team1Home,16,Saint Mary's,22,Lehigh
1998,3,week03,1998-09-19,team1Home,7,Siena,33,Duquesne
1998,3,week03,1998-09-19,team1Home,21,South Carolina,24,Marshall
1998,3,week03,1998-09-19,team1Home,14,Southeast Missouri State,26,Murray State
1998,3,week03,1998-09-19,team1Home,17,Southern Utah,66,McNeese State
1998,3,week03,1998-09-19,team1Home,40,Southern California,20,Oregon State
1998,3,week03,1998-09-19,team1Home,27,Southern Illinois,20,Northern Iowa
1998,3,week03,1998-09-19,team1Home,6,Southern Mississippi,24,Texas A&M
1998,3,week03,1998-09-19,team1Home,3,Texas State - San Marcos,17,Hofstra
1998,3,week03,1998-09-19,team1Home,37,Stanford,34,North Carolina
1998,3,week03,1998-09-19,team1Home,70,Syracuse,14,Rutgers
1998,3,week03,1998-09-19,team1Home,20,Tennessee,17,Florida
1998,3,week03,1998-09-19,team1Home,34,Texas Tech,28,Fresno State
1998,3,week03,1998-09-19,team1Home,8,The Citadel,14,Western Carolina
1998,3,week03,1998-09-19,team1Home,35,Toledo,7,Western Michigan
1998,3,week03,1998-09-19,team1Home,14,Towson,35,Colgate
1998,3,week03,1998-09-19,team1Home,30,Utah,21,Hawaii
1998,3,week03,1998-09-19,team1Home,19,Valparaiso,29,Morehead State
1998,3,week03,1998-09-19,team1Home,6,Vanderbilt,30,Mississippi
1998,3,week03,1998-09-19,team1Home,20,Virginia,18,Clemson
1998,3,week03,1998-09-19,team1Home,20,Washington,10,Brigham Young
1998,3,week03,1998-09-19,team1Home,24,Washington State,16,Idaho
1998,3,week03,1998-09-19,team1Home,42,West Virginia,20,Maryland
1998,3,week03,1998-09-19,team1Home,24,William & Mary,21,Northeastern
1998,3,week03,1998-09-19,team1Home,16,Western Kentucky,27,Eastern Kentucky
1998,3,week03,1998-09-19,team1Home,52,Wisconsin,7,Nevada - Las Vegas
1998,3,week03,1998-09-19,team1Home,20,Youngstown State,14,Indiana State
1998,4,week04,1998-09-24,team1Home,16,San Diego State,35,Arizona
1998,4,week04,1998-09-26,team1Home,52,Akron,14,Ball State
1998,4,week04,1998-09-26,team1Home,37,Alabama - Birmingham,39,Kansas
1998,4,week04,1998-09-26,team1Home,18,Alcorn State,27,Arkansas - Pine Bluff
1998,4,week04,1998-09-26,team1Home,26,Appalachian State,11,The Citadel
1998,4,week04,1998-09-26,team1Home,24,Arizona State,3,Oregon State
1998,4,week04,1998-09-26,team1Home,42,Arkansas,6,Alabama
1998,4,week04,1998-09-26,team1Home,31,Bowling Green,38,Central Florida
1998,4,week04,1998-09-26,team1Home,43,Brigham Young,9,Murray State
1998,4,week04,1998-09-26,team1Home,27,Bucknell,20,Columbia
1998,4,week04,1998-09-26,team1Home,24,California,14,Washington State
1998,4,week04,1998-09-26,team1Home,38,California State - Northridge,35,Eastern Washington
1998,4,week04,1998-09-26,team1Home,35,California Poly,13,Saint Mary's
1998,4,week04,1998-09-26,team1Home,22,Canisius,7,Siena
1998,4,week04,1998-09-26,team1Home,46,Central Michigan,7,Kent State
1998,4,week04,1998-09-26,team1Home,25,Tennessee - Chattanooga,42,Georgia Southern
1998,4,week04,1998-09-26,team1Home,14,Cincinnati,48,Indiana
1998,4,week04,1998-09-26,team1Home,19,Clemson,29,Wake Forest
1998,4,week04,1998-09-26,team1Home,34,Colgate,14,Harvard
1998,4,week04,1998-09-26,team1Home,18,Colorado,16,Baylor
1998,4,week04,1998-09-26,team1Home,38,Colorado State,16,Nevada - Las Vegas
1998,4,week04,1998-09-26,team1Home,34,Dayton,35,Morehead State
1998,4,week04,1998-09-26,team1Home,31,Delaware,7,New Hampshire
1998,4,week04,1998-09-26,team1Home,0,Duke,24,Virginia
1998,4,week04,1998-09-26,team1Home,13,Eastern Illinois,6,Tennessee Tech
1998,4,week04,1998-09-26,team1Home,23,Eastern Michigan,26,Marshall
1998,4,week04,1998-09-26,team1Home,24,Fairfield,17,Georgetown
1998,4,week04,1998-09-26,team1Home,51,Florida,35,Kentucky
1998,4,week04,1998-09-26,team1Home,31,Florida A&M,23,Tennessee State
1998,4,week04,1998-09-26,team1Home,30,Florida State,10,Southern California
1998,4,week04,1998-09-26,team1Home,24,Fresno State,27,Nevada - Reno
1998,4,week04,1998-09-26,team1Home,28,Hampton,15,Grambling
1998,4,week04,1998-09-26,team1Home,0,Hawaii,20,Arkansas State
1998,4,week04,1998-09-26,team1Home,9,Holy Cross,17,Cornell
1998,4,week04,1998-09-26,team1Home,14,Illinois,37,Iowa
1998,4,week04,1998-09-26,team1Home,41,Illinois State,38,Southern Illinois
1998,4,week04,1998-09-26,team1Home,24,Iowa State,31,Texas Tech
1998,4,week04,1998-09-26,team1Home,45,Jackson State,7,Mississippi Valley State
1998,4,week04,1998-09-26,team1Home,19,James Madison,12,Elon
1998,4,week04,1998-09-26,team1Home,62,Kansas State,7,Northeast Louisiana
1998,4,week04,1998-09-26,team1Home,21,Lafayette,23,Brown
1998,4,week04,1998-09-26,team1Home,31,Lehigh,24,Princeton
1998,4,week04,1998-09-26,team1Home,53,Louisiana State,20,Idaho
1998,4,week04,1998-09-26,team1Home,52,Louisville,28,Boston College
1998,4,week04,1998-09-26,team1Home,14,Maine,3,Dartmouth
1998,4,week04,1998-09-26,team1Home,30,Maryland,20,Temple
1998,4,week04,1998-09-26,team1Home,51,Massachusetts,27,Buffalo
1998,4,week04,1998-09-26,team1Home,28,Miami - Ohio,14,Toledo
1998,4,week04,1998-09-26,team1Home,29,Michigan,17,Michigan State
1998,4,week04,1998-09-26,team1Home,24,Middle Tennessee State,28,Eastern Kentucky
1998,4,week04,1998-09-26,team1Home,37,Montana State,30,Sacramento State
1998,4,week04,1998-09-26,team1Home,43,Morgan State,46,Norfolk State
1998,4,week04,1998-09-26,team1Home,55,Nebraska,7,Washington
1998,4,week04,1998-09-26,team1Home,33,New Mexico State,24,Texas - El Paso
1998,4,week04,1998-09-26,team1Home,20,Nicholls State,21,Jacksonville State
1998,4,week04,1998-09-26,team1Home,21,North Carolina,43,Georgia Tech
1998,4,week04,1998-09-26,team1Home,24,Northeastern,17,Rhode Island
1998,4,week04,1998-09-26,team1Home,31,Notre Dame,30,Purdue
1998,4,week04,1998-09-26,team1Home,63,Oregon,28,Stanford
1998,4,week04,1998-09-26,team1Home,18,Pennsylvania,34,Richmond
1998,4,week04,1998-09-26,team1Home,41,Portland State,43,Idaho State
1998,4,week04,1998-09-26,team1Home,42,Robert Morris,17,Central Connecticut
1998,4,week04,1998-09-26,team1Home,27,Rutgers,15,Army
1998,4,week04,1998-09-26,team1Home,3,Sacred Heart,24,Iona
1998,4,week04,1998-09-26,team1Home,14,Saint Francis - Pennsylvania,45,Wagner
1998,4,week04,1998-09-26,team1Home,3,Saint John's,31,Duquesne
1998,4,week04,1998-09-26,team1Home,3,Saint Peter's,26,Marist
1998,4,week04,1998-09-26,team1Home,37,San Jose State,20,New Mexico
1998,4,week04,1998-09-26,team1Home,0,South Carolina,38,Mississippi State
1998,4,week04,1998-09-26,team1Home,41,Southeast Missouri State,14,Tennessee - Martin
1998,4,week04,1998-09-26,team1Home,34,Southern,27,Alabama State
1998,4,week04,1998-09-26,team1Home,41,Southern Methodist,48,Mississippi
1998,4,week04,1998-09-26,team1Home,55,Southern Mississippi,0,Louisiana - Lafayette
1998,4,week04,1998-09-26,team1Home,10,Texas State - San Marcos,34,Northwestern State
1998,4,week04,1998-09-26,team1Home,10,Stephen F. Austin,14,Northern Iowa
1998,4,week04,1998-09-26,team1Home,42,Tennessee,7,Houston
1998,4,week04,1998-09-26,team1Home,59,Texas,21,Rice
1998,4,week04,1998-09-26,team1Home,28,Texas A&M,9,North Texas
1998,4,week04,1998-09-26,team1Home,35,Texas Christian,34,Air Force
1998,4,week04,1998-09-26,team1Home,30,Texas Southern,7,Howard
1998,4,week04,1998-09-26,team1Home,35,Towson,34,Fordham
1998,4,week04,1998-09-26,team1Home,27,Troy State,23,Samford
1998,4,week04,1998-09-26,team1Home,42,Tulane,24,Navy
1998,4,week04,1998-09-26,team1Home,28,Utah,31,Boise State
1998,4,week04,1998-09-26,team1Home,47,Utah State,17,Sam Houston State
1998,4,week04,1998-09-26,team1Home,45,Villanova,28,William & Mary
1998,4,week04,1998-09-26,team1Home,14,Virginia Military,51,Furman
