Season,RoundNumber,RoundName,Date,HomeFlag,Score1,Team1,Score2,Team2
2001,0,weekb1,2001-09-09,team1Home,16,San Francisco,13,Atlanta
2001,0,weekb1,2001-09-09,team1Home,13,Minnesota,24,Carolina
2001,0,weekb1,2001-09-09,team1Home,17,Baltimore,6,Chicago
2001,0,weekb1,2001-09-09,team1Home,28,Green Bay,6,Detroit
2001,0,weekb1,2001-09-09,team1Home,24,New York Jets,45,Indianapolis
2001,0,weekb1,2001-09-09,team1Home,23,Cincinnati,17,New England
2001,0,weekb1,2001-09-09,team1Home,6,Buffalo,24,New Orleans
2001,0,weekb1,2001-09-09,team1Home,24,Kansas City,27,Oakland
2001,0,weekb1,2001-09-09,team1Home,21,Jacksonville,3,Pittsburgh
2001,0,weekb1,2001-09-09,team1Home,17,Philadelphia,20,Los Angeles Rams
2001,0,weekb1,2001-09-09,team1Home,6,Cleveland,9,Seattle
2001,0,weekb1,2001-09-09,team1Home,6,Dallas,10,Tampa Bay
2001,0,weekb1,2001-09-09,team1Home,30,Los Angeles Chargers,3,Washington
2001,0,weekb1,2001-09-09,team1Home,23,Tennessee,31,Miami
2001,0,weekb1,2001-09-10,team1Home,31,Denver,20,New York Giants
2001,1,week02,2001-09-23,team1Home,21,Cincinnati,10,Baltimore
2001,1,week02,2001-09-23,team1Home,42,Indianapolis,26,Buffalo
2001,1,week02,2001-09-23,team1Home,24,Atlanta,16,Carolina
2001,1,week02,2001-09-23,team1Home,24,Cleveland,14,Detroit
2001,1,week02,2001-09-23,team1Home,17,Chicago,10,Minnesota
2001,1,week02,2001-09-23,team1Home,3,Kansas City,13,New York Giants
2001,1,week02,2001-09-23,team1Home,3,New England,10,New York Jets
2001,1,week02,2001-09-23,team1Home,18,Miami,15,Oakland
2001,1,week02,2001-09-23,team1Home,3,Seattle,27,Philadelphia
2001,1,week02,2001-09-23,team1Home,26,San Francisco,30,Los Angeles Rams
2001,1,week02,2001-09-23,team1Home,21,Dallas,32,Los Angeles Chargers
2001,1,week02,2001-09-23,team1Home,13,Jacksonville,6,Tennessee
2001,1,week02,2001-09-23,team1Home,17,Arizona,38,Denver
2001,1,week02,2001-09-24,team1Home,37,Green Bay,0,Washington
2001,2,week03,2001-09-30,team1Home,14,Arizona,34,Atlanta
2001,2,week03,2001-09-30,team1Home,13,Denver,20,Baltimore
2001,2,week03,2001-09-30,team1Home,28,Los Angeles Chargers,14,Cincinnati
2001,2,week03,2001-09-30,team1Home,14,Jacksonville,23,Cleveland
2001,2,week03,2001-09-30,team1Home,7,Carolina,28,Green Bay
2001,2,week03,2001-09-30,team1Home,44,New England,13,Indianapolis
2001,2,week03,2001-09-30,team1Home,13,Washington,45,Kansas City
2001,2,week03,2001-09-30,team1Home,42,Los Angeles Rams,10,Miami
2001,2,week03,2001-09-30,team1Home,21,New York Giants,13,New Orleans
2001,2,week03,2001-09-30,team1Home,3,Buffalo,20,Pittsburgh
2001,2,week03,2001-09-30,team1Home,38,Oakland,14,Seattle
2001,2,week03,2001-09-30,team1Home,20,Minnesota,16,Tampa Bay
2001,2,week03,2001-09-30,team1Home,40,Philadelphia,18,Dallas
2001,2,week03,2001-10-01,team1Home,17,New York Jets,19,San Francisco
2001,3,week04,2001-10-07,team1Home,20,Philadelphia,21,Arizona
2001,3,week04,2001-10-07,team1Home,3,Atlanta,31,Chicago
2001,3,week04,2001-10-07,team1Home,16,Pittsburgh,7,Cincinnati
2001,3,week04,2001-10-07,team1Home,14,Tampa Bay,10,Green Bay
2001,3,week04,2001-10-07,team1Home,24,Seattle,15,Jacksonville
2001,3,week04,2001-10-07,team1Home,20,Denver,6,Kansas City
2001,3,week04,2001-10-07,team1Home,28,New Orleans,15,Minnesota
2001,3,week04,2001-10-07,team1Home,28,Oakland,21,Dallas
2001,3,week04,2001-10-07,team1Home,30,Miami,10,New England
2001,3,week04,2001-10-07,team1Home,36,Buffalo,42,New York Jets
2001,3,week04,2001-10-07,team1Home,20,Cleveland,16,Los Angeles Chargers
2001,3,week04,2001-10-07,team1Home,26,Baltimore,7,Tennessee
2001,3,week04,2001-10-07,team1Home,23,New York Giants,9,Washington
2001,3,week04,2001-10-07,team1Home,24,San Francisco,14,Carolina
2001,3,week04,2001-10-08,team1Home,0,Detroit,35,Los Angeles Rams
2001,4,week05,2001-10-14,team1Home,20,Chicago,13,Arizona
2001,4,week05,2001-10-14,team1Home,31,Green Bay,23,Baltimore
2001,4,week05,2001-10-14,team1Home,24,Cincinnati,14,Cleveland
2001,4,week05,2001-10-14,team1Home,34,Seattle,21,Denver
2001,4,week05,2001-10-14,team1Home,31,Minnesota,26,Detroit
2001,4,week05,2001-10-14,team1Home,21,New York Jets,17,Miami
2001,4,week05,2001-10-14,team1Home,25,Carolina,27,New Orleans
2001,4,week05,2001-10-14,team1Home,15,Los Angeles Rams,14,New York Giants
2001,4,week05,2001-10-14,team1Home,17,Kansas City,20,Pittsburgh
2001,4,week05,2001-10-14,team1Home,29,New England,26,Los Angeles Chargers
2001,4,week05,2001-10-14,team1Home,31,Atlanta,37,San Francisco
2001,4,week05,2001-10-14,team1Home,31,Tennessee,28,Tampa Bay
2001,4,week05,2001-10-14,team1Home,18,Indianapolis,23,Oakland
2001,4,week05,2001-10-15,team1Home,9,Dallas,7,Washington
2001,5,week06,2001-10-18,team1Home,10,Jacksonville,13,Buffalo
2001,5,week06,2001-10-21,team1Home,13,New Orleans,20,Atlanta
2001,5,week06,2001-10-21,team1Home,24,Cleveland,14,Baltimore
2001,5,week06,2001-10-21,team1Home,17,Washington,14,Carolina
2001,5,week06,2001-10-21,team1Home,0,Cincinnati,24,Chicago
2001,5,week06,2001-10-21,team1Home,27,Los Angeles Chargers,10,Denver
2001,5,week06,2001-10-21,team1Home,35,Minnesota,13,Green Bay
2001,5,week06,2001-10-21,team1Home,24,Arizona,16,Kansas City
2001,5,week06,2001-10-21,team1Home,17,Indianapolis,38,New England
2001,5,week06,2001-10-21,team1Home,10,Tampa Bay,17,Pittsburgh
2001,5,week06,2001-10-21,team1Home,14,New York Jets,34,Los Angeles Rams
2001,5,week06,2001-10-21,team1Home,24,Detroit,27,Tennessee
2001,5,week06,2001-10-22,team1Home,9,New York Giants,10,Philadelphia
2001,6,week07,2001-10-28,team1Home,17,Dallas,3,Arizona
2001,6,week07,2001-10-28,team1Home,27,Los Angeles Chargers,24,Buffalo
2001,6,week07,2001-10-28,team1Home,27,Detroit,31,Cincinnati
2001,6,week07,2001-10-28,team1Home,28,Kansas City,35,Indianapolis
2001,6,week07,2001-10-28,team1Home,18,Baltimore,17,Jacksonville
2001,6,week07,2001-10-28,team1Home,20,Seattle,24,Miami
2001,6,week07,2001-10-28,team1Home,41,Tampa Bay,14,Minnesota
2001,6,week07,2001-10-28,team1Home,31,Denver,20,New England
2001,6,week07,2001-10-28,team1Home,31,Los Angeles Rams,34,New Orleans
2001,6,week07,2001-10-28,team1Home,12,Carolina,13,New York Jets
2001,6,week07,2001-10-28,team1Home,10,Philadelphia,20,Oakland
2001,6,week07,2001-10-28,team1Home,37,Chicago,31,San Francisco
2001,6,week07,2001-10-28,team1Home,35,Washington,21,New York Giants
2001,6,week07,2001-10-29,team1Home,34,Pittsburgh,7,Tennessee
2001,7,week08,2001-11-04,team1Home,10,Pittsburgh,13,Baltimore
2001,7,week08,2001-11-04,team1Home,23,Miami,6,Carolina
2001,7,week08,2001-11-04,team1Home,27,Chicago,21,Cleveland
2001,7,week08,2001-11-04,team1Home,27,New York Giants,24,Dallas
2001,7,week08,2001-11-04,team1Home,21,San Francisco,13,Detroit
2001,7,week08,2001-11-04,team1Home,14,Buffalo,30,Indianapolis
2001,7,week08,2001-11-04,team1Home,28,Tennessee,24,Jacksonville
2001,7,week08,2001-11-04,team1Home,20,Los Angeles Chargers,25,Kansas City
2001,7,week08,2001-11-04,team1Home,10,Atlanta,24,New England
2001,7,week08,2001-11-04,team1Home,7,Arizona,21,Philadelphia
2001,7,week08,2001-11-04,team1Home,27,Washington,14,Seattle
2001,7,week08,2001-11-04,team1Home,21,Green Bay,20,Tampa Bay
2001,7,week08,2001-11-04,team1Home,9,New Orleans,16,New York Jets
2001,7,week08,2001-11-05,team1Home,38,Oakland,28,Denver
2001,8,week09,2001-11-11,team1Home,21,New England,11,Buffalo
2001,8,week09,2001-11-11,team1Home,48,Los Angeles Rams,14,Carolina
2001,8,week09,2001-11-11,team1Home,30,Jacksonville,13,Cincinnati
2001,8,week09,2001-11-11,team1Home,20,Atlanta,13,Dallas
2001,8,week09,2001-11-11,team1Home,12,Chicago,20,Green Bay
2001,8,week09,2001-11-11,team1Home,27,New York Jets,7,Kansas City
2001,8,week09,2001-11-11,team1Home,24,Indianapolis,27,Miami
2001,8,week09,2001-11-11,team1Home,48,Philadelphia,17,Minnesota
2001,8,week09,2001-11-11,team1Home,28,San Francisco,27,New Orleans
2001,8,week09,2001-11-11,team1Home,10,Arizona,17,New York Giants
2001,8,week09,2001-11-11,team1Home,12,Cleveland,15,Pittsburgh
2001,8,week09,2001-11-11,team1Home,26,Denver,16,Los Angeles Chargers
2001,8,week09,2001-11-11,team1Home,17,Detroit,20,Tampa Bay
2001,8,week09,2001-11-11,team1Home,34,Seattle,27,Oakland
2001,8,week09,2001-11-12,team1Home,10,Tennessee,16,Baltimore
2001,9,week10,2001-11-18,team1Home,20,Green Bay,23,Atlanta
2001,9,week10,2001-11-18,team1Home,24,Tampa Bay,27,Chicago
2001,9,week10,2001-11-18,team1Home,17,Baltimore,27,Cleveland
2001,9,week10,2001-11-18,team1Home,45,Arizona,38,Detroit
2001,9,week10,2001-11-18,team1Home,34,New Orleans,20,Indianapolis
2001,9,week10,2001-11-18,team1Home,20,Pittsburgh,7,Jacksonville
2001,9,week10,2001-11-18,team1Home,0,Miami,24,New York Jets
2001,9,week10,2001-11-18,team1Home,3,Dallas,36,Philadelphia
2001,9,week10,2001-11-18,team1Home,34,Oakland,24,Los Angeles Chargers
2001,9,week10,2001-11-18,team1Home,22,Carolina,25,San Francisco
2001,9,week10,2001-11-18,team1Home,20,Buffalo,23,Seattle
2001,9,week10,2001-11-18,team1Home,7,Cincinnati,20,Tennessee
2001,9,week10,2001-11-18,team1Home,10,Denver,17,Washington
2001,9,week10,2001-11-18,team1Home,17,New England,24,Los Angeles Rams
2001,9,week10,2001-11-19,team1Home,28,Minnesota,16,New York Giants
2001,10,week11,2001-11-22,team1Home,27,Detroit,29,Green Bay
2001,10,week11,2001-11-22,team1Home,24,Dallas,26,Denver
2001,10,week11,2001-11-25,team1Home,17,Los Angeles Chargers,20,Arizona
2001,10,week11,2001-11-25,team1Home,7,Carolina,10,Atlanta
2001,10,week11,2001-11-25,team1Home,21,Jacksonville,24,Baltimore
2001,10,week11,2001-11-25,team1Home,18,Cleveland,0,Cincinnati
2001,10,week11,2001-11-25,team1Home,27,Buffalo,34,Miami
2001,10,week11,2001-11-25,team1Home,34,New England,17,New Orleans
2001,10,week11,2001-11-25,team1Home,10,New York Giants,28,Oakland
2001,10,week11,2001-11-25,team1Home,24,Tennessee,34,Pittsburgh
2001,10,week11,2001-11-25,team1Home,21,Indianapolis,40,San Francisco
2001,10,week11,2001-11-25,team1Home,19,Kansas City,7,Seattle
2001,10,week11,2001-11-25,team1Home,3,Philadelphia,13,Washington
2001,10,week11,2001-11-25,team1Home,6,Minnesota,13,Chicago
2001,10,week11,2001-11-26,team1Home,17,Los Angeles Rams,24,Tampa Bay
2001,11,week12,2001-11-29,team1Home,10,Kansas City,23,Philadelphia
2001,11,week12,2001-12-02,team1Home,31,Oakland,34,Arizona
2001,11,week12,2001-12-02,team1Home,27,New Orleans,23,Carolina
2001,11,week12,2001-12-02,team1Home,14,Washington,20,Dallas
2001,11,week12,2001-12-02,team1Home,21,Miami,10,Denver
2001,11,week12,2001-12-02,team1Home,13,Chicago,10,Detroit
2001,11,week12,2001-12-02,team1Home,39,Baltimore,27,Indianapolis
2001,11,week12,2001-12-02,team1Home,21,Pittsburgh,16,Minnesota
2001,11,week12,2001-12-02,team1Home,16,New York Jets,17,New England
2001,11,week12,2001-12-02,team1Home,6,Atlanta,35,Los Angeles Rams
2001,11,week12,2001-12-02,team1Home,13,Seattle,10,Los Angeles Chargers
2001,11,week12,2001-12-02,team1Home,13,Cincinnati,16,Tampa Bay
2001,11,week12,2001-12-02,team1Home,15,Cleveland,31,Tennessee
2001,11,week12,2001-12-02,team1Home,35,San Francisco,0,Buffalo
2001,11,week12,2001-12-03,team1Home,21,Jacksonville,28,Green Bay
2001,12,week13,2001-12-09,team1Home,25,Buffalo,24,Carolina
2001,12,week13,2001-12-09,team1Home,17,Green Bay,7,Chicago
2001,12,week13,2001-12-09,team1Home,27,New England,16,Cleveland
2001,12,week13,2001-12-09,team1Home,15,Tampa Bay,12,Detroit
2001,12,week13,2001-12-09,team1Home,10,Cincinnati,14,Jacksonville
2001,12,week13,2001-12-09,team1Home,28,Oakland,26,Kansas City
2001,12,week13,2001-12-09,team1Home,10,Atlanta,28,New Orleans
2001,12,week13,2001-12-09,team1Home,20,Dallas,13,New York Giants
2001,12,week13,2001-12-09,team1Home,18,Pittsburgh,7,New York Jets
2001,12,week13,2001-12-09,team1Home,24,Philadelphia,14,Los Angeles Chargers
2001,12,week13,2001-12-09,team1Home,27,Los Angeles Rams,14,San Francisco
2001,12,week13,2001-12-09,team1Home,42,Minnesota,24,Tennessee
2001,12,week13,2001-12-09,team1Home,10,Arizona,20,Washington
2001,12,week13,2001-12-09,team1Home,20,Denver,7,Seattle
2001,12,week13,2001-12-10,team1Home,41,Miami,6,Indianapolis
2001,13,week14,2001-12-15,team1Home,17,New York Giants,13,Arizona
2001,13,week14,2001-12-15,team1Home,6,Los Angeles Chargers,13,Oakland
2001,13,week14,2001-12-16,team1Home,41,Indianapolis,27,Atlanta
2001,13,week14,2001-12-16,team1Home,15,New York Jets,14,Cincinnati
2001,13,week14,2001-12-16,team1Home,29,Seattle,3,Dallas
2001,13,week14,2001-12-16,team1Home,26,Kansas City,23,Denver
2001,13,week14,2001-12-16,team1Home,26,Tennessee,20,Green Bay
2001,13,week14,2001-12-16,team1Home,10,Cleveland,15,Jacksonville
2001,13,week14,2001-12-16,team1Home,21,San Francisco,0,Miami
2001,13,week14,2001-12-16,team1Home,27,Detroit,24,Minnesota
2001,13,week14,2001-12-16,team1Home,9,Buffalo,12,New England
2001,13,week14,2001-12-16,team1Home,6,Washington,20,Philadelphia
2001,13,week14,2001-12-16,team1Home,27,Chicago,3,Tampa Bay
2001,13,week14,2001-12-16,team1Home,21,Baltimore,26,Pittsburgh
2001,13,week14,2001-12-17,team1Home,21,New Orleans,34,Los Angeles Rams
2001,14,week15,2001-12-22,team1Home,20,New England,13,Miami
2001,14,week15,2001-12-22,team1Home,13,San Francisco,3,Philadelphia
2001,14,week15,2001-12-22,team1Home,10,Oakland,13,Tennessee
2001,14,week15,2001-12-23,team1Home,33,Atlanta,30,Buffalo
2001,14,week15,2001-12-23,team1Home,15,Washington,20,Chicago
2001,14,week15,2001-12-23,team1Home,16,Baltimore,0,Cincinnati
2001,14,week15,2001-12-23,team1Home,30,Green Bay,7,Cleveland
2001,14,week15,2001-12-23,team1Home,17,Arizona,10,Dallas
2001,14,week15,2001-12-23,team1Home,47,Pittsburgh,14,Detroit
2001,14,week15,2001-12-23,team1Home,3,Minnesota,33,Jacksonville
2001,14,week15,2001-12-23,team1Home,48,Tampa Bay,21,New Orleans
2001,14,week15,2001-12-23,team1Home,32,Carolina,38,Los Angeles Rams
2001,14,week15,2001-12-23,team1Home,20,Kansas City,17,Los Angeles Chargers
2001,14,week15,2001-12-23,team1Home,27,New York Giants,24,Seattle
2001,14,week15,2001-12-23,team1Home,28,Indianapolis,29,New York Jets
2001,15,week16,2001-12-29,team1Home,22,Tampa Bay,10,Baltimore
2001,15,week16,2001-12-30,team1Home,7,Carolina,30,Arizona
2001,15,week16,2001-12-30,team1Home,21,Miami,14,Atlanta
2001,15,week16,2001-12-30,team1Home,9,New York Jets,14,Buffalo
2001,15,week16,2001-12-30,team1Home,0,Detroit,24,Chicago
2001,15,week16,2001-12-30,team1Home,38,Tennessee,41,Cleveland
2001,15,week16,2001-12-30,team1Home,42,Los Angeles Rams,17,Indianapolis
2001,15,week16,2001-12-30,team1Home,26,Jacksonville,30,Kansas City
2001,15,week16,2001-12-30,team1Home,24,Green Bay,13,Minnesota
2001,15,week16,2001-12-30,team1Home,24,Philadelphia,21,New York Giants
2001,15,week16,2001-12-30,team1Home,23,Denver,17,Oakland
2001,15,week16,2001-12-30,team1Home,26,Cincinnati,23,Pittsburgh
2001,15,week16,2001-12-30,team1Home,27,Dallas,21,San Francisco
2001,15,week16,2001-12-30,team1Home,22,Los Angeles Chargers,25,Seattle
2001,15,week16,2001-12-30,team1Home,10,New Orleans,40,Washington
2001,16,week17,2001-01-06,team1Home,28,Pittsburgh,7,Cleveland
2001,16,week17,2001-01-06,team1Home,33,Chicago,13,Jacksonville
2001,16,week17,2001-01-06,team1Home,20,Washington,17,Arizona
2001,16,week17,2001-01-06,team1Home,21,Tennessee,23,Cincinnati
2001,16,week17,2001-01-06,team1Home,25,New York Giants,34,Green Bay
2001,16,week17,2001-01-06,team1Home,0,New Orleans,38,San Francisco
2001,16,week17,2001-01-06,team1Home,29,Indianapolis,10,Denver
2001,16,week17,2001-01-06,team1Home,15,Detroit,10,Dallas
2001,16,week17,2001-01-06,team1Home,6,Carolina,38,New England
2001,16,week17,2001-01-06,team1Home,31,Los Angeles Rams,13,Atlanta
2001,16,week17,2001-01-06,team1Home,21,Seattle,18,Kansas City
2001,16,week17,2001-01-06,team1Home,22,Oakland,24,New York Jets
2001,16,week17,2001-01-06,team1Home,34,Miami,7,Buffalo
2001,16,week17,2001-01-06,team1Home,13,Tampa Bay,17,Philadelphia
2001,16,week17,2001-01-07,team1Home,19,Baltimore,3,Minnesota
2001,17,weeke1,2001-01-12,team1Home,31,Philadelphia,9,Tampa Bay
2001,17,weeke1,2001-01-12,team1Home,38,Oakland,24,New York Jets
2001,17,weeke1,2001-01-13,team1Home,25,Green Bay,15,San Francisco
2001,17,weeke1,2001-01-13,team1Home,3,Miami,20,Baltimore
2001,18,weeke2,2001-01-19,team1Home,19,Chicago,33,Philadelphia
2001,18,weeke2,2001-01-19,team1Home,16,New England,13,Oakland
2001,18,weeke2,2001-01-20,team1Home,27,Pittsburgh,10,Baltimore
2001,18,weeke2,2001-01-20,team1Home,45,Los Angeles Rams,17,Green Bay
2001,19,weeke3,2001-01-27,team1Home,17,Pittsburgh,24,New England
2001,19,weeke3,2001-01-27,team1Home,29,Los Angeles Rams,24,Philadelphia
2001,20,weeke4,2001-02-03,neutral,17,Los Angeles Rams,20,New England
2002,0,weekb1,2002-09-05,team1Home,13,New York Giants,16,San Francisco
2002,0,weekb1,2002-09-08,team1Home,31,Washington,23,Arizona
2002,0,weekb1,2002-09-08,team1Home,37,Green Bay,34,Atlanta
2002,0,weekb1,2002-09-08,team1Home,10,Carolina,7,Baltimore
2002,0,weekb1,2002-09-08,team1Home,49,Miami,21,Detroit
2002,0,weekb1,2002-09-08,team1Home,25,Jacksonville,28,Indianapolis
2002,0,weekb1,2002-09-08,team1Home,39,Cleveland,40,Kansas City
2002,0,weekb1,2002-09-08,team1Home,27,Chicago,23,Minnesota
2002,0,weekb1,2002-09-08,team1Home,31,Buffalo,37,New York Jets
2002,0,weekb1,2002-09-08,team1Home,27,Tennessee,24,Philadelphia
2002,0,weekb1,2002-09-08,team1Home,6,Cincinnati,34,Los Angeles Chargers
2002,0,weekb1,2002-09-08,team1Home,20,Tampa Bay,26,New Orleans
2002,0,weekb1,2002-09-08,team1Home,31,Oakland,17,Seattle
2002,0,weekb1,2002-09-08,team1Home,23,Denver,16,Los Angeles Rams
2002,0,weekb1,2002-09-08,team1Home,19,Houston,10,Dallas
2002,0,weekb1,2002-09-09,team1Home,30,New England,14,Pittsburgh
2002,1,week02,2002-09-15,team1Home,13,Atlanta,14,Chicago
2002,1,week02,2002-09-15,team1Home,20,Cleveland,7,Cincinnati
2002,1,week02,2002-09-15,team1Home,31,Carolina,7,Detroit
2002,1,week02,2002-09-15,team1Home,35,New Orleans,20,Green Bay
2002,1,week02,2002-09-15,team1Home,16,Kansas City,23,Jacksonville
2002,1,week02,2002-09-15,team1Home,13,Indianapolis,21,Miami
2002,1,week02,2002-09-15,team1Home,7,New York Jets,44,New England
2002,1,week02,2002-09-15,team1Home,0,Baltimore,25,Tampa Bay
2002,1,week02,2002-09-15,team1Home,21,Dallas,13,Tennessee
2002,1,week02,2002-09-15,team1Home,13,Seattle,24,Arizona
2002,1,week02,2002-09-15,team1Home,20,Los Angeles Rams,26,New York Giants
2002,1,week02,2002-09-15,team1Home,39,Minnesota,45,Buffalo
2002,1,week02,2002-09-15,team1Home,14,San Francisco,24,Denver
2002,1,week02,2002-09-15,team1Home,24,Los Angeles Chargers,3,Houston
2002,1,week02,2002-09-15,team1Home,17,Pittsburgh,30,Oakland
2002,1,week02,2002-09-16,team1Home,7,Washington,37,Philadelphia
2002,2,week03,2002-09-22,team1Home,14,Minnesota,21,Carolina
2002,2,week03,2002-09-22,team1Home,28,Tennessee,31,Cleveland
2002,2,week03,2002-09-22,team1Home,44,Philadelphia,13,Dallas
2002,2,week03,2002-09-22,team1Home,3,Houston,23,Indianapolis
2002,2,week03,2002-09-22,team1Home,41,New England,38,Kansas City
2002,2,week03,2002-09-22,team1Home,23,Chicago,29,New Orleans
2002,2,week03,2002-09-22,team1Home,30,Miami,3,New York Jets
2002,2,week03,2002-09-22,team1Home,28,Denver,23,Buffalo
2002,2,week03,2002-09-22,team1Home,15,Arizona,23,Los Angeles Chargers
2002,2,week03,2002-09-22,team1Home,31,Detroit,37,Green Bay
2002,2,week03,2002-09-22,team1Home,9,New York Giants,6,Seattle
2002,2,week03,2002-09-22,team1Home,20,San Francisco,10,Washington
2002,2,week03,2002-09-22,team1Home,30,Atlanta,3,Cincinnati
2002,2,week03,2002-09-23,team1Home,26,Tampa Bay,14,Los Angeles Rams
2002,3,week04,2002-09-29,team1Home,17,Green Bay,14,Carolina
2002,3,week04,2002-09-29,team1Home,33,Buffalo,27,Chicago
2002,3,week04,2002-09-29,team1Home,16,Pittsburgh,13,Cleveland
2002,3,week04,2002-09-29,team1Home,10,Los Angeles Rams,13,Dallas
2002,3,week04,2002-09-29,team1Home,35,Philadelphia,17,Houston
2002,3,week04,2002-09-29,team1Home,48,Kansas City,30,Miami
2002,3,week04,2002-09-29,team1Home,26,Detroit,21,New Orleans
2002,3,week04,2002-09-29,team1Home,28,Jacksonville,3,New York Jets
2002,3,week04,2002-09-29,team1Home,21,Arizona,7,New York Giants
2002,3,week04,2002-09-29,team1Home,7,Cincinnati,35,Tampa Bay
2002,3,week04,2002-09-29,team1Home,21,Los Angeles Chargers,14,New England
2002,3,week04,2002-09-29,team1Home,52,Oakland,25,Tennessee
2002,3,week04,2002-09-29,team1Home,48,Seattle,23,Minnesota
2002,3,week04,2002-09-30,team1Home,34,Baltimore,23,Denver
2002,4,week05,2002-10-06,team1Home,13,Carolina,16,Arizona
2002,4,week05,2002-10-06,team1Home,28,Indianapolis,21,Cincinnati
2002,4,week05,2002-10-06,team1Home,26,Miami,13,New England
2002,4,week05,2002-10-06,team1Home,17,Dallas,21,New York Giants
2002,4,week05,2002-10-06,team1Home,31,Buffalo,49,Oakland
2002,4,week05,2002-10-06,team1Home,32,New Orleans,29,Pittsburgh
2002,4,week05,2002-10-06,team1Home,6,Atlanta,20,Tampa Bay
2002,4,week05,2002-10-06,team1Home,14,Tennessee,31,Washington
2002,4,week05,2002-10-06,team1Home,25,New York Jets,29,Kansas City
2002,4,week05,2002-10-06,team1Home,26,Denver,9,Los Angeles Chargers
2002,4,week05,2002-10-06,team1Home,28,Jacksonville,25,Philadelphia
2002,4,week05,2002-10-06,team1Home,37,San Francisco,13,Los Angeles Rams
2002,4,week05,2002-10-06,team1Home,21,Cleveland,26,Baltimore
2002,4,week05,2002-10-07,team1Home,21,Chicago,34,Green Bay
2002,5,week06,2002-10-13,team1Home,17,New York Giants,10,Atlanta
2002,5,week06,2002-10-13,team1Home,22,Indianapolis,20,Baltimore
2002,5,week06,2002-10-13,team1Home,24,Houston,31,Buffalo
2002,5,week06,2002-10-13,team1Home,14,Dallas,13,Carolina
2002,5,week06,2002-10-13,team1Home,31,Minnesota,24,Detroit
2002,5,week06,2002-10-13,team1Home,10,New England,28,Green Bay
2002,5,week06,2002-10-13,team1Home,23,Tennessee,14,Jacksonville
2002,5,week06,2002-10-13,team1Home,27,Washington,43,New Orleans
2002,5,week06,2002-10-13,team1Home,7,Cincinnati,34,Pittsburgh
2002,5,week06,2002-10-13,team1Home,17,Tampa Bay,3,Cleveland
2002,5,week06,2002-10-13,team1Home,35,Los Angeles Chargers,34,Kansas City
2002,5,week06,2002-10-13,team1Home,28,Los Angeles Rams,13,Oakland
2002,5,week06,2002-10-13,team1Home,22,Denver,24,Miami
2002,5,week06,2002-10-14,team1Home,21,Seattle,28,San Francisco
2002,6,week07,2002-10-20,team1Home,10,Miami,23,Buffalo
2002,6,week07,2002-10-20,team1Home,30,Atlanta,0,Carolina
2002,6,week07,2002-10-20,team1Home,23,Detroit,20,Chicago
2002,6,week07,2002-10-20,team1Home,34,Kansas City,37,Denver
2002,6,week07,2002-10-20,team1Home,17,Baltimore,10,Jacksonville
2002,6,week07,2002-10-20,team1Home,20,New York Jets,7,Minnesota
2002,6,week07,2002-10-20,team1Home,37,Los Angeles Rams,20,Seattle
2002,6,week07,2002-10-20,team1Home,35,New Orleans,27,San Francisco
2002,6,week07,2002-10-20,team1Home,20,Philadelphia,10,Tampa Bay
2002,6,week07,2002-10-20,team1Home,34,Cleveland,17,Houston
2002,6,week07,2002-10-20,team1Home,21,Oakland,27,Los Angeles Chargers
2002,6,week07,2002-10-20,team1Home,9,Arizona,6,Dallas
2002,6,week07,2002-10-20,team1Home,30,Green Bay,9,Washington
2002,6,week07,2002-10-21,team1Home,28,Pittsburgh,10,Indianapolis
2002,7,week08,2002-10-27,team1Home,35,New Orleans,37,Atlanta
2002,7,week08,2002-10-27,team1Home,25,Minnesota,7,Chicago
2002,7,week08,2002-10-27,team1Home,21,New York Jets,24,Cleveland
2002,7,week08,2002-10-27,team1Home,24,Buffalo,17,Detroit
2002,7,week08,2002-10-27,team1Home,20,Kansas City,10,Oakland
2002,7,week08,2002-10-27,team1Home,18,Baltimore,31,Pittsburgh
2002,7,week08,2002-10-27,team1Home,14,Dallas,17,Seattle
2002,7,week08,2002-10-27,team1Home,9,Carolina,12,Tampa Bay
2002,7,week08,2002-10-27,team1Home,24,Cincinnati,30,Tennessee
2002,7,week08,2002-10-27,team1Home,38,San Francisco,28,Arizona
2002,7,week08,2002-10-27,team1Home,16,New England,24,Denver
2002,7,week08,2002-10-27,team1Home,19,Jacksonville,21,Houston
2002,7,week08,2002-10-27,team1Home,26,Washington,21,Indianapolis
2002,7,week08,2002-10-28,team1Home,17,Philadelphia,3,New York Giants
2002,8,week09,2002-11-03,team1Home,20,Atlanta,17,Baltimore
2002,8,week09,2002-11-03,team1Home,3,Houston,38,Cincinnati
2002,8,week09,2002-11-03,team1Home,9,Detroit,7,Dallas
2002,8,week09,2002-11-03,team1Home,38,Tampa Bay,24,Minnesota
2002,8,week09,2002-11-03,team1Home,7,Buffalo,38,New England
2002,8,week09,2002-11-03,team1Home,13,Chicago,19,Philadelphia
2002,8,week09,2002-11-03,team1Home,20,Cleveland,23,Pittsburgh
2002,8,week09,2002-11-03,team1Home,15,Indianapolis,23,Tennessee
2002,8,week09,2002-11-03,team1Home,13,Los Angeles Chargers,44,New York Jets
